YYYYMM,ADELAIDE-ALICE SPRINGS,ADELAIDE-BRISBANE,ADELAIDE-CANBERRA,ADELAIDE-DARWIN,ADELAIDE-GOLD COAST,ADELAIDE-MELBOURNE,ADELAIDE-PERTH,ADELAIDE-PORT LINCOLN,ADELAIDE-SYDNEY,ALBURY-SYDNEY,ALICE SPRINGS-DARWIN,ALICE SPRINGS-MELBOURNE,ALICE SPRINGS-SYDNEY,ARMIDALE-SYDNEY,AYERS ROCK-SYDNEY,BALLINA-SYDNEY,BRISBANE-CAIRNS,BRISBANE-CANBERRA,BRISBANE-DARWIN,BRISBANE-EMERALD,BRISBANE-GLADSTONE,BRISBANE-HAMILTON ISLAND,BRISBANE-HOBART,BRISBANE-MACKAY,BRISBANE-MELBOURNE,BRISBANE-MORANBAH,BRISBANE-MOUNT ISA,BRISBANE-NEWCASTLE,BRISBANE-PERTH,BRISBANE-PROSERPINE,BRISBANE-ROCKHAMPTON,BRISBANE-SYDNEY,BRISBANE-TOWNSVILLE,BROOME-PERTH,BUNDABERG-BRISBANE,CAIRNS-MELBOURNE,CAIRNS-SYDNEY,CAIRNS-TOWNSVILLE,CANBERRA-MELBOURNE,CANBERRA-SYDNEY,COFFS HARBOUR-SYDNEY,DARWIN-MELBOURNE,DARWIN-PERTH,DARWIN-SYDNEY,DEVONPORT-MELBOURNE,DUBBO-SYDNEY,GERALDTON-PERTH,GOLD COAST-SYDNEY,HAMILTON ISLAND-MELBOURNE,HAMILTON ISLAND-SYDNEY,HERVEY BAY-SYDNEY,HOBART-MELBOURNE,HOBART-SYDNEY,KALGOORLIE-PERTH,KARRATHA-PERTH,LAUNCESTON-MELBOURNE,LAUNCESTON-SYDNEY,MELBOURNE-BURNIE,MELBOURNE-GOLD COAST,MELBOURNE-MILDURA,MELBOURNE-NEWCASTLE,MELBOURNE-PERTH,MELBOURNE-SYDNEY,MELBOURNE-TOWNSVILLE,NEWCASTLE-GOLD COAST,PERTH-NEWMAN,PERTH-PORT HEDLAND,PERTH-SYDNEY,PORT MACQUARIE-SYDNEY,PROSERPINE-SYDNEY,SUNSHINE COAST-MELBOURNE,SUNSHINE COAST-SYDNEY,SYDNEY-TAMWORTH,SYDNEY-TOWNSVILLE,SYDNEY-WAGGA WAGGA
Jan-2000,12223.0,18598.0,2904.0,12253.0,0.0,102673.0,34965.0,7796.0,95091.0,8708.0,9900.0,0.0,12245.0,0.0,0.0,9571.0,69911.0,17577.0,12603.0,0.0,0.0,11848.0,1128.0,15765.0,146006.0,0.0,0.0,2897.0,7313.0,7424.0,17446.0,254806.0,37751.0,9716.0,0.0,5557.0,51533.0,8655.0,48066.0,53923.0,14141.0,0.0,0.0,8137.0,13495.0,7439.0,0.0,130534.0,0.0,0.0,0.0,73827.0,12421.0,11420.0,11362.0,45130.0,9395.0,9022.0,64232.0,6672.0,2139.0,89291.0,411403.0,0.0,0.0,0.0,5164.0,97844.0,0.0,0.0,3991.0,17948.0,0.0,818.0,7958.0
Feb-2000,10825.0,15216.0,8196.0,9547.0,0.0,103813.0,31218.0,7851.0,88332.0,8785.0,10370.0,0.0,10461.0,0.0,0.0,8402.0,68801.0,17284.0,9779.0,0.0,0.0,8161.0,0.0,14270.0,122611.0,0.0,0.0,2789.0,4112.0,4879.0,16859.0,249664.0,34496.0,7311.0,0.0,2636.0,46446.0,10681.0,64036.0,70234.0,12691.0,0.0,0.0,6557.0,11197.0,8745.0,0.0,101928.0,0.0,0.0,0.0,69214.0,8806.0,13144.0,10551.0,37809.0,7051.0,7742.0,43341.0,8135.0,2074.0,69365.0,452738.0,0.0,0.0,0.0,4386.0,76776.0,0.0,0.0,1635.0,13104.0,0.0,0.0,9249.0
Mar-2000,12586.0,18077.0,9570.0,10929.0,0.0,123857.0,35701.0,9487.0,102787.0,10390.0,11730.0,0.0,12338.0,0.0,0.0,8266.0,70837.0,20525.0,10341.0,0.0,0.0,9703.0,0.0,16808.0,139925.0,0.0,0.0,3236.0,5257.0,5426.0,19603.0,268677.0,38989.0,9664.0,0.0,2840.0,50673.0,11764.0,70096.0,78498.0,14963.0,0.0,0.0,7406.0,12092.0,10890.0,0.0,108235.0,0.0,0.0,0.0,72415.0,9370.0,15388.0,12239.0,42488.0,7823.0,8033.0,46540.0,9833.0,2651.0,82812.0,503231.0,0.0,0.0,0.0,5273.0,85492.0,0.0,0.0,2221.0,14341.0,0.0,0.0,9816.0
Apr-2000,12574.0,18488.0,9099.0,12602.0,0.0,113962.0,34450.0,9065.0,104531.0,9693.0,12758.0,0.0,13580.0,0.0,0.0,5282.0,78225.0,20584.0,11761.0,0.0,0.0,11897.0,0.0,16072.0,141865.0,0.0,0.0,1958.0,6508.0,6839.0,20241.0,279404.0,40465.0,11604.0,0.0,4504.0,55586.0,10696.0,61994.0,69278.0,14177.0,0.0,0.0,9154.0,11706.0,10098.0,0.0,107337.0,0.0,0.0,0.0,69594.0,9493.0,14240.0,12008.0,40232.0,7066.0,8485.0,49253.0,9292.0,3500.0,86468.0,437369.0,0.0,0.0,0.0,6003.0,92003.0,0.0,0.0,3122.0,14267.0,0.0,116.0,9797.0
May-2000,11755.0,17163.0,8830.0,13949.0,0.0,113137.0,31356.0,8316.0,96113.0,9831.0,15270.0,0.0,13048.0,0.0,0.0,6433.0,77077.0,20794.0,12938.0,0.0,0.0,8934.0,0.0,16918.0,134911.0,0.0,0.0,3332.0,4828.0,5710.0,20325.0,265498.0,43094.0,12025.0,0.0,3295.0,51516.0,11560.0,65963.0,78787.0,13468.0,0.0,0.0,10227.0,10200.0,10022.0,0.0,96263.0,0.0,0.0,0.0,61913.0,9840.0,15492.0,12595.0,34164.0,4641.0,7530.0,38746.0,10005.0,3865.0,75971.0,453864.0,0.0,0.0,0.0,6281.0,80452.0,0.0,0.0,2114.0,12141.0,0.0,241.0,10139.0
Jun-2000,13280.0,17006.0,9253.0,15459.0,0.0,113065.0,30634.0,8573.0,91913.0,9440.0,16609.0,0.0,13551.0,0.0,0.0,9159.0,88987.0,21537.0,13863.0,0.0,0.0,9518.0,0.0,17540.0,147275.0,0.0,0.0,4797.0,5029.0,6483.0,20698.0,280784.0,46031.0,14476.0,0.0,5028.0,61625.0,12580.0,63677.0,77992.0,13053.0,0.0,0.0,14455.0,10541.0,10646.0,0.0,98343.0,0.0,0.0,0.0,60671.0,10650.0,16139.0,13057.0,33339.0,4579.0,7643.0,49573.0,9676.0,4532.0,75819.0,465074.0,0.0,0.0,0.0,6773.0,77554.0,0.0,0.0,2948.0,10267.0,0.0,0.0,9813.0
Jul-2000,14232.0,18054.0,8134.0,15129.0,0.0,112694.0,29087.0,8007.0,98715.0,10244.0,18171.0,0.0,14571.0,0.0,0.0,7785.0,95597.0,22178.0,16305.0,0.0,0.0,8090.0,0.0,18020.0,149225.0,0.0,0.0,4542.0,5236.0,6646.0,20924.0,299634.0,47781.0,14708.0,0.0,6131.0,71580.0,12230.0,60571.0,77672.0,13578.0,0.0,0.0,17173.0,9121.0,9942.0,0.0,101496.0,0.0,0.0,0.0,54163.0,8819.0,14734.0,12939.0,29380.0,3597.0,6711.0,43555.0,9460.0,4136.0,76538.0,476947.0,0.0,0.0,0.0,6635.0,81869.0,0.0,0.0,3195.0,10084.0,0.0,0.0,9193.0
Aug-2000,14620.0,18575.0,9543.0,15231.0,0.0,117022.0,29786.0,7593.0,98899.0,12360.0,18173.0,0.0,14432.0,0.0,0.0,7840.0,100215.0,21707.0,18174.0,0.0,0.0,10038.0,0.0,18238.0,156374.0,0.0,0.0,4959.0,4410.0,7004.0,22380.0,316419.0,45858.0,14703.0,0.0,5100.0,70329.0,11757.0,65698.0,85749.0,13632.0,0.0,0.0,16515.0,9442.0,10790.0,0.0,98412.0,0.0,0.0,0.0,58592.0,9334.0,15094.0,12798.0,29691.0,3531.0,6488.0,50758.0,9624.0,4124.0,73488.0,519409.0,0.0,0.0,0.0,6839.0,76157.0,0.0,0.0,3192.0,9363.0,0.0,0.0,9848.0
Sep-2000,13474.0,20149.0,10274.0,14137.0,0.0,123422.0,38744.0,8358.0,102834.0,12912.0,15306.0,0.0,12399.0,0.0,0.0,8371.0,89739.0,24752.0,16066.0,0.0,0.0,12413.0,0.0,18111.0,181972.0,0.0,0.0,5668.0,6670.0,7469.0,21048.0,389187.0,48976.0,14428.0,0.0,5584.0,67309.0,11269.0,63580.0,78717.0,12670.0,0.0,0.0,14623.0,10159.0,9551.0,0.0,105638.0,0.0,0.0,0.0,66879.0,11801.0,19806.0,15336.0,38629.0,6026.0,7877.0,51215.0,9429.0,4897.0,87770.0,569803.0,0.0,0.0,0.0,7968.0,94514.0,0.0,0.0,3541.0,9640.0,0.0,5.0,8728.0
Oct-2000,13636.0,19756.0,9755.0,12735.0,0.0,123531.0,36708.0,8175.0,104371.0,10926.0,15529.0,0.0,13822.0,0.0,0.0,7947.0,86587.0,23597.0,14918.0,0.0,0.0,12404.0,0.0,17639.0,196747.0,0.0,0.0,5766.0,6912.0,7158.0,21718.0,379718.0,45951.0,13217.0,0.0,5235.0,69768.0,12084.0,71351.0,81430.0,13901.0,102.0,0.0,12380.0,9545.0,10799.0,0.0,101427.0,0.0,0.0,0.0,67777.0,11947.0,17397.0,14721.0,34860.0,5141.0,7328.0,45557.0,9850.0,5184.0,87322.0,534892.0,0.0,0.0,0.0,7193.0,96228.0,0.0,0.0,2811.0,9996.0,0.0,0.0,10053.0
Nov-2000,12743.0,17482.0,8584.0,10704.0,0.0,111853.0,31107.0,8182.0,94956.0,10880.0,14010.0,0.0,13673.0,0.0,0.0,7812.0,85551.0,23338.0,11992.0,0.0,0.0,11455.0,0.0,17032.0,174826.0,0.0,0.0,5363.0,5786.0,6688.0,17607.0,360456.0,39066.0,10925.0,0.0,3339.0,64288.0,10968.0,70576.0,82662.0,14331.0,0.0,0.0,8867.0,10986.0,10831.0,0.0,94769.0,0.0,0.0,0.0,63927.0,10833.0,15857.0,12258.0,36542.0,5297.0,6994.0,39328.0,9984.0,5099.0,82704.0,547708.0,0.0,0.0,0.0,6128.0,87517.0,0.0,0.0,2581.0,10622.0,0.0,241.0,9751.0
Dec-2000,11492.0,30085.0,6634.0,12196.0,0.0,114549.0,35599.0,9063.0,101847.0,10337.0,10892.0,0.0,12034.0,0.0,0.0,8689.0,83307.0,22627.0,13424.0,0.0,0.0,11099.0,0.0,18413.0,183767.0,0.0,0.0,4930.0,7594.0,6849.0,18007.0,390922.0,43691.0,10381.0,0.0,3693.0,59909.0,10514.0,59963.0,73102.0,14437.0,0.0,0.0,8595.0,11984.0,9466.0,0.0,106078.0,0.0,0.0,0.0,73354.0,12929.0,14151.0,12207.0,41555.0,7393.0,8856.0,47535.0,8606.0,4204.0,91326.0,505562.0,0.0,0.0,0.0,5691.0,97055.0,0.0,0.0,2857.0,11258.0,0.0,205.0,9634.0
Jan-2001,12464.0,34361.0,3706.0,14508.0,0.0,120492.0,40029.0,7951.0,106970.0,9611.0,9924.0,0.0,12314.0,0.0,0.0,8691.0,85694.0,19639.0,15400.0,0.0,0.0,12044.0,0.0,19314.0,206804.0,0.0,0.0,5247.0,8143.0,6908.0,17917.0,418389.0,44097.0,11448.0,0.0,3997.0,59892.0,9639.0,53973.0,62259.0,14354.0,0.0,0.0,9425.0,12681.0,7758.0,0.0,119429.0,0.0,0.0,0.0,78739.0,16429.0,13191.0,12372.0,47426.0,11865.0,9380.0,61377.0,6870.0,3961.0,96762.0,524802.0,0.0,0.0,0.0,5909.0,101158.0,0.0,0.0,3484.0,12405.0,0.0,0.0,8412.0
Feb-2001,10110.0,27817.0,7560.0,9952.0,0.0,103815.0,30561.0,7549.0,87068.0,9537.0,9303.0,0.0,9823.0,0.0,0.0,7006.0,61629.0,18980.0,10129.0,0.0,0.0,7205.0,0.0,15316.0,148189.0,0.0,0.0,3708.0,4903.0,3987.0,15542.0,307485.0,33153.0,7802.0,0.0,2088.0,43905.0,8736.0,63550.0,70921.0,12460.0,0.0,0.0,6270.0,9739.0,8773.0,0.0,92319.0,0.0,0.0,0.0,67341.0,12251.0,13100.0,11261.0,37372.0,6690.0,7055.0,39481.0,7733.0,3066.0,74429.0,476865.0,0.0,0.0,0.0,5020.0,75199.0,0.0,0.0,1764.0,8879.0,0.0,377.0,8757.0
Mar-2001,12130.0,34670.0,8663.0,11481.0,0.0,119388.0,36665.0,9493.0,115395.0,11017.0,11372.0,0.0,12662.0,0.0,0.0,7322.0,76384.0,23010.0,11117.0,0.0,0.0,9374.0,0.0,17431.0,175040.0,0.0,0.0,4556.0,6398.0,4714.0,18662.0,364528.0,44731.0,10340.0,0.0,2664.0,54703.0,9970.0,75382.0,84448.0,14363.0,129.0,0.0,7639.0,10709.0,10188.0,0.0,111733.0,0.0,0.0,0.0,73961.0,13734.0,15819.0,13221.0,41347.0,8039.0,6798.0,51629.0,8933.0,3974.0,86427.0,548511.0,0.0,0.0,0.0,6374.0,84436.0,0.0,0.0,1969.0,9546.0,0.0,0.0,10394.0
Apr-2001,12283.0,40420.0,8506.0,12110.0,0.0,118838.0,37615.0,8229.0,123429.0,10166.0,12883.0,0.0,12817.0,0.0,0.0,7682.0,86050.0,24630.0,12315.0,0.0,0.0,9048.0,0.0,17120.0,203960.0,0.0,0.0,4513.0,6987.0,6105.0,18217.0,409411.0,56239.0,11775.0,0.0,3283.0,60951.0,10014.0,71417.0,73382.0,13478.0,0.0,0.0,9846.0,10537.0,9464.0,0.0,101708.0,0.0,0.0,0.0,83395.0,13517.0,13750.0,13724.0,34367.0,8183.0,6637.0,51119.0,8217.0,3755.0,85753.0,533392.0,0.0,0.0,0.0,6456.0,87203.0,0.0,0.0,1519.0,8790.0,0.0,0.0,10610.0
May-2001,11697.0,35155.0,8991.0,13698.0,0.0,127223.0,32773.0,8130.0,110761.0,10707.0,15107.0,0.0,12665.0,0.0,0.0,6882.0,80692.0,25106.0,14698.0,0.0,0.0,6991.0,0.0,19128.0,178909.0,0.0,0.0,4760.0,5374.0,5068.0,20876.0,347490.0,55747.0,13164.0,0.0,3096.0,53472.0,10644.0,75076.0,83867.0,12233.0,255.0,0.0,9981.0,8786.0,9911.0,0.0,99387.0,0.0,0.0,0.0,69262.0,11606.0,15119.0,14257.0,31518.0,5281.0,5786.0,47325.0,8930.0,3723.0,77879.0,490915.0,0.0,0.0,0.0,6518.0,79681.0,0.0,0.0,779.0,7123.0,0.0,0.0,10166.0
Jun-2001,11597.0,35080.0,7720.0,14589.0,0.0,129004.0,30106.0,8325.0,104522.0,9870.0,15337.0,0.0,12665.0,0.0,0.0,6173.0,88000.0,24687.0,18775.0,0.0,0.0,6992.0,0.0,19587.0,197274.0,0.0,0.0,4319.0,6408.0,4770.0,19821.0,345690.0,56308.0,14419.0,0.0,4611.0,65968.0,9549.0,65767.0,75141.0,12284.0,76.0,0.0,12507.0,9639.0,9447.0,0.0,107622.0,0.0,0.0,0.0,66873.0,11670.0,14377.0,13925.0,32176.0,5135.0,6069.0,49482.0,8372.0,3572.0,79727.0,454489.0,0.0,0.0,0.0,7203.0,77844.0,0.0,0.0,1903.0,6972.0,0.0,0.0,9845.0
Jul-2001,13646.0,39909.0,8027.0,19140.0,79.0,142483.0,30543.0,7973.0,123123.0,10748.0,16805.0,0.0,15074.0,0.0,0.0,8086.0,105910.0,32786.0,23421.0,0.0,0.0,9083.0,0.0,19613.0,227648.0,0.0,0.0,4916.0,6486.0,4077.0,19323.0,398102.0,62967.0,15645.0,0.0,5226.0,78694.0,8479.0,67079.0,76047.0,13297.0,342.0,0.0,16010.0,9436.0,9580.0,0.0,115781.0,0.0,0.0,0.0,64724.0,13884.0,14857.0,14688.0,28659.0,4645.0,5774.0,50514.0,8105.0,3581.0,76613.0,520946.0,0.0,0.0,0.0,7247.0,81127.0,0.0,0.0,3191.0,12646.0,0.0,0.0,9453.0
Aug-2001,12312.0,34940.0,8587.0,15888.0,0.0,134478.0,29794.0,8035.0,110338.0,10675.0,16638.0,0.0,14075.0,0.0,0.0,6992.0,98052.0,32081.0,20099.0,0.0,0.0,9272.0,0.0,19191.0,206532.0,0.0,0.0,4549.0,7442.0,4091.0,19601.0,355318.0,60007.0,14916.0,0.0,4063.0,77627.0,7662.0,67249.0,78214.0,11943.0,181.0,0.0,14138.0,9549.0,10144.0,0.0,112714.0,0.0,0.0,0.0,65147.0,13335.0,15257.0,14820.0,29315.0,4569.0,5741.0,47744.0,8763.0,3963.0,78103.0,500073.0,0.0,0.0,0.0,7014.0,79614.0,0.0,0.0,3146.0,13222.0,0.0,0.0,9374.0
Sep-2001,10075.0,36416.0,6655.0,11938.0,0.0,110663.0,27313.0,5854.0,95493.0,7895.0,13211.0,0.0,10113.0,0.0,0.0,6593.0,77149.0,26475.0,14168.0,0.0,0.0,7567.0,0.0,15918.0,189567.0,0.0,0.0,4619.0,6573.0,3853.0,16120.0,322838.0,49414.0,9418.0,0.0,3603.0,58810.0,7550.0,50596.0,62124.0,10665.0,0.0,0.0,11607.0,7848.0,7939.0,0.0,90557.0,0.0,0.0,0.0,65359.0,14574.0,11494.0,10235.0,26766.0,5191.0,5039.0,39736.0,7451.0,4200.0,67071.0,431457.0,0.0,0.0,0.0,4034.0,70939.0,0.0,0.0,2995.0,13646.0,0.0,0.0,7337.0
Oct-2001,7915.0,38415.0,6510.0,0.0,0.0,106878.0,23941.0,6572.0,99061.0,7210.0,0.0,0.0,8848.0,0.0,0.0,7192.0,70452.0,25625.0,12373.0,0.0,0.0,5406.0,0.0,15384.0,183165.0,0.0,0.0,4249.0,6240.0,4306.0,14618.0,321924.0,43276.0,6038.0,0.0,2035.0,57066.0,8830.0,48511.0,57161.0,9665.0,803.0,0.0,9331.0,7175.0,8101.0,0.0,79131.0,0.0,0.0,0.0,59757.0,14507.0,10399.0,8575.0,26222.0,5093.0,5770.0,34181.0,7089.0,3903.0,69600.0,451120.0,0.0,0.0,0.0,3303.0,74071.0,0.0,0.0,1683.0,12977.0,0.0,4526.0,7096.0
Nov-2001,6972.0,33570.0,6254.0,0.0,0.0,111532.0,25595.0,7144.0,90720.0,8243.0,0.0,0.0,7291.0,0.0,0.0,6591.0,65891.0,23938.0,10101.0,0.0,0.0,6506.0,0.0,19365.0,184084.0,0.0,0.0,4200.0,6670.0,4987.0,14721.0,283569.0,39773.0,8337.0,0.0,1793.0,58191.0,8173.0,52954.0,58931.0,9914.0,923.0,0.0,8372.0,6982.0,8746.0,0.0,85407.0,0.0,0.0,0.0,62985.0,15087.0,11212.0,9765.0,34237.0,7019.0,4265.0,36373.0,7261.0,3747.0,72845.0,469281.0,0.0,0.0,0.0,4864.0,73002.0,0.0,0.0,2055.0,12560.0,0.0,4703.0,7745.0
Dec-2001,6447.0,34567.0,4893.0,0.0,0.0,111052.0,34464.0,7572.0,94532.0,7247.0,0.0,0.0,7716.0,0.0,0.0,7330.0,77547.0,25554.0,12208.0,0.0,0.0,7163.0,0.0,20815.0,195116.0,0.0,0.0,3866.0,8678.0,5640.0,13546.0,313993.0,41577.0,8279.0,0.0,2383.0,56985.0,7203.0,53107.0,50119.0,11093.0,1260.0,0.0,9463.0,7413.0,7728.0,0.0,96371.0,0.0,0.0,0.0,70731.0,15996.0,9601.0,9564.0,49023.0,8244.0,4959.0,44143.0,6662.0,2887.0,89037.0,438839.0,0.0,0.0,0.0,4259.0,83449.0,0.0,0.0,1950.0,12809.0,0.0,5716.0,7075.0
Jan-2002,6227.0,38477.0,4387.0,0.0,0.0,114606.0,36361.0,6846.0,91817.0,5915.0,0.0,0.0,7390.0,0.0,0.0,7188.0,75735.0,24130.0,15593.0,0.0,0.0,6755.0,0.0,22382.0,214517.0,0.0,0.0,2434.0,7667.0,6067.0,13114.0,326612.0,38708.0,7582.0,0.0,1866.0,55799.0,6586.0,50094.0,41002.0,9955.0,1989.0,0.0,8729.0,8988.0,6303.0,0.0,104674.0,0.0,0.0,0.0,78778.0,18986.0,7817.0,9029.0,52931.0,7360.0,6330.0,50928.0,5406.0,2944.0,100514.0,455351.0,0.0,0.0,0.0,4954.0,92021.0,0.0,0.0,1866.0,13602.0,0.0,5204.0,5781.0
Feb-2002,5908.0,31511.0,7962.0,0.0,0.0,110418.0,34310.0,7075.0,85056.0,7941.0,0.0,0.0,6667.0,0.0,0.0,6204.0,70181.0,23581.0,12705.0,0.0,0.0,5983.0,0.0,19063.0,159226.0,0.0,0.0,3506.0,6537.0,3455.0,12366.0,289924.0,35096.0,6120.0,0.0,1946.0,48737.0,6635.0,60738.0,56920.0,9367.0,1284.0,0.0,5851.0,6703.0,8273.0,0.0,78327.0,0.0,0.0,0.0,72162.0,17065.0,10571.0,10472.0,43946.0,6098.0,5392.0,45902.0,6575.0,2928.0,84825.0,435224.0,0.0,0.0,0.0,4761.0,80312.0,0.0,0.0,1518.0,11157.0,0.0,3059.0,6920.0
Mar-2002,7135.0,37613.0,9235.0,0.0,0.0,125351.0,37574.0,8241.0,101575.0,8741.0,0.0,0.0,7643.0,0.0,0.0,7678.0,79704.0,26631.0,15413.0,0.0,0.0,6824.0,0.0,21611.0,179310.0,0.0,0.0,4144.0,7888.0,4446.0,14171.0,296636.0,43183.0,7959.0,0.0,2650.0,61407.0,6854.0,66144.0,61276.0,11747.0,1719.0,0.0,8050.0,7556.0,9559.0,0.0,85432.0,0.0,0.0,0.0,68038.0,18851.0,11766.0,11576.0,48830.0,6571.0,5808.0,54178.0,7377.0,3595.0,83476.0,461607.0,0.0,0.0,0.0,5247.0,74124.0,0.0,0.0,1848.0,12501.0,0.0,2060.0,7799.0
Apr-2002,7177.0,34323.0,9160.0,0.0,0.0,116373.0,31563.0,7451.0,96064.0,8470.0,0.0,0.0,8050.0,0.0,0.0,7613.0,81368.0,26858.0,15796.0,0.0,0.0,6422.0,0.0,21466.0,172870.0,0.0,0.0,4411.0,13264.0,4389.0,14196.0,277348.0,39984.0,9950.0,0.0,2238.0,57155.0,7560.0,61370.0,57548.0,10665.0,1210.0,0.0,8619.0,8322.0,9091.0,0.0,88662.0,0.0,0.0,0.0,57730.0,16885.0,10983.0,12573.0,42409.0,5904.0,6282.0,45055.0,7402.0,3576.0,74961.0,425494.0,0.0,0.0,0.0,5394.0,71737.0,0.0,0.0,1597.0,11791.0,0.0,5457.0,7884.0
May-2002,6372.0,33128.0,10003.0,0.0,0.0,116128.0,32829.0,7975.0,92639.0,9419.0,0.0,0.0,7587.0,0.0,0.0,4684.0,79314.0,27344.0,17962.0,0.0,0.0,6053.0,0.0,22815.0,157017.0,0.0,0.0,4501.0,13776.0,4046.0,15920.0,271864.0,43649.0,11782.0,0.0,7667.0,57951.0,8124.0,65092.0,65698.0,11497.0,2023.0,0.0,9729.0,8540.0,9672.0,0.0,79672.0,0.0,0.0,0.0,53224.0,13294.0,13075.0,13295.0,36642.0,4897.0,6200.0,42841.0,8174.0,3674.0,72057.0,433545.0,0.0,0.0,0.0,5902.0,61520.0,0.0,0.0,1631.0,11753.0,0.0,4678.0,8855.0
Jun-2002,6336.0,31274.0,8515.0,0.0,1310.0,102983.0,27823.0,7555.0,80670.0,8420.0,0.0,0.0,8808.0,0.0,0.0,3921.0,86644.0,27776.0,21144.0,0.0,0.0,5251.0,0.0,22846.0,158144.0,0.0,0.0,3418.0,12332.0,3816.0,15107.0,259896.0,45527.0,12256.0,0.0,10020.0,66655.0,7798.0,58826.0,59682.0,10547.0,3963.0,0.0,10747.0,8795.0,8422.0,0.0,89793.0,0.0,0.0,0.0,49834.0,14078.0,11712.0,11446.0,36201.0,4718.0,6300.0,49621.0,7767.0,3107.0,65626.0,400663.0,0.0,0.0,0.0,5272.0,57947.0,0.0,0.0,3669.0,10580.0,0.0,6150.0,7846.0
Jul-2002,7596.0,34645.0,8240.0,0.0,10342.0,116882.0,30638.0,7144.0,100561.0,9623.0,0.0,0.0,11499.0,0.0,0.0,4487.0,100126.0,30977.0,27205.0,0.0,0.0,6743.0,0.0,23894.0,188170.0,0.0,0.0,3673.0,16483.0,4433.0,15949.0,299920.0,52736.0,14943.0,0.0,13094.0,84084.0,9034.0,57709.0,60602.0,12210.0,5563.0,0.0,13640.0,8942.0,8864.0,0.0,112593.0,0.0,0.0,0.0,49520.0,14635.0,12257.0,13185.0,34995.0,4642.0,5575.0,56061.0,7939.0,3658.0,81543.0,442056.0,0.0,0.0,0.0,6102.0,74532.0,0.0,0.0,5585.0,13051.0,0.0,8298.0,7662.0
Aug-2002,7363.0,32458.0,8445.0,0.0,9015.0,117657.0,27859.0,7640.0,98030.0,10030.0,0.0,0.0,11157.0,0.0,0.0,3983.0,96001.0,30577.0,23507.0,0.0,0.0,7122.0,0.0,24261.0,181508.0,0.0,0.0,3395.0,15428.0,5020.0,17119.0,277898.0,46778.0,15026.0,0.0,15462.0,84266.0,8383.0,61521.0,63482.0,15745.0,4960.0,0.0,13314.0,8082.0,9006.0,0.0,101046.0,0.0,0.0,0.0,50025.0,14118.0,13743.0,12126.0,34219.0,4595.0,5384.0,58441.0,8133.0,3363.0,76949.0,444250.0,0.0,0.0,0.0,5667.0,69843.0,0.0,0.0,5632.0,12591.0,0.0,7528.0,7892.0
Sep-2002,7276.0,34389.0,8451.0,0.0,10600.0,124040.0,30360.0,7566.0,100264.0,9093.0,0.0,0.0,11187.0,0.0,0.0,6548.0,86558.0,29486.0,19864.0,0.0,0.0,8498.0,0.0,24844.0,200555.0,0.0,0.0,3445.0,16865.0,5201.0,18335.0,277765.0,48104.0,13918.0,0.0,14470.0,71622.0,8368.0,59168.0,62325.0,16891.0,4146.0,0.0,10753.0,8785.0,8972.0,0.0,106894.0,0.0,0.0,0.0,60777.0,15678.0,13438.0,12813.0,38666.0,5719.0,6228.0,60893.0,7986.0,3728.0,80332.0,438553.0,0.0,0.0,0.0,5590.0,77141.0,0.0,0.0,6887.0,13132.0,0.0,7534.0,8614.0
Oct-2002,7871.0,36372.0,9429.0,0.0,12015.0,127198.0,32928.0,8021.0,114999.0,9642.0,0.0,0.0,11624.0,0.0,0.0,7923.0,96261.0,30723.0,17280.0,0.0,0.0,9343.0,0.0,25954.0,209106.0,0.0,0.0,4094.0,17879.0,5258.0,18917.0,316353.0,48903.0,13549.0,0.0,12971.0,76795.0,8882.0,67116.0,66686.0,18871.0,3698.0,0.0,10928.0,8925.0,9797.0,0.0,117599.0,0.0,0.0,0.0,64565.0,16826.0,13800.0,14028.0,38978.0,6321.0,6353.0,61652.0,8365.0,4214.0,90079.0,474686.0,0.0,0.0,0.0,6241.0,90951.0,0.0,0.0,5943.0,17064.0,0.0,7655.0,8561.0
Nov-2002,7188.0,32461.0,8919.0,0.0,7504.0,116517.0,32245.0,7821.0,104363.0,9518.0,0.0,0.0,8315.0,0.0,0.0,7962.0,82348.0,25898.0,14468.0,0.0,0.0,8267.0,0.0,24306.0,182780.0,0.0,0.0,3643.0,17333.0,4154.0,18098.0,300116.0,44142.0,6764.0,0.0,13482.0,64451.0,8404.0,65195.0,66922.0,17809.0,1609.0,0.0,8847.0,8691.0,9603.0,0.0,96464.0,0.0,0.0,0.0,65153.0,16332.0,13161.0,12707.0,36636.0,7329.0,6992.0,50621.0,7983.0,3982.0,77698.0,458616.0,0.0,0.0,0.0,5982.0,80936.0,0.0,0.0,5205.0,19553.0,0.0,4282.0,8477.0
