City Pair,Passenger Total,Year,Month_num,YYYY-MM
PORT MACQUARIE-SYDNEY,17509,2012,3,2012-3
SUNSHINE COAST-MELBOURNE,23965,2012,3,2012-3
SUNSHINE COAST-SYDNEY,35113,2012,3,2012-3
SYDNEY-TOWNSVILLE,14194,2012,3,2012-3
SYDNEY-WAGGA WAGGA,15732,2012,3,2012-3
ADELAIDE-ALICE SPRINGS,0,2012,4,2012-4
ADELAIDE-BRISBANE,57246,2012,4,2012-4
ADELAIDE-CANBERRA,14957,2012,4,2012-4
ADELAIDE-GOLD COAST,14885,2012,4,2012-4
ADELAIDE-MELBOURNE,175245,2012,4,2012-4
ADELAIDE-PERTH,50607,2012,4,2012-4
ADELAIDE-PORT LINCOLN,15941,2012,4,2012-4
ADELAIDE-SYDNEY,147962,2012,4,2012-4
ALBURY-SYDNEY,20682,2012,4,2012-4
ALICE SPRINGS-MELBOURNE,0,2012,4,2012-4
ALICE SPRINGS-SYDNEY,0,2012,4,2012-4
AYERS ROCK-SYDNEY,13754,2012,4,2012-4
BALLINA-SYDNEY,24783,2012,4,2012-4
BRISBANE-CAIRNS,91597,2012,4,2012-4
BRISBANE-CANBERRA,53019,2012,4,2012-4
BRISBANE-DARWIN,30566,2012,4,2012-4
BRISBANE-EMERALD,21961,2012,4,2012-4
BRISBANE-GLADSTONE,31970,2012,4,2012-4
BRISBANE-HAMILTON ISLAND,12911,2012,4,2012-4
BRISBANE-HOBART,0,2012,4,2012-4
BRISBANE-MACKAY,79764,2012,4,2012-4
BRISBANE-MELBOURNE,263738,2012,4,2012-4
BRISBANE-NEWCASTLE,49522,2012,4,2012-4
BRISBANE-PERTH,80272,2012,4,2012-4
BRISBANE-PROSERPINE,19416,2012,4,2012-4
BRISBANE-ROCKHAMPTON,50417,2012,4,2012-4
BRISBANE-SYDNEY,355350,2012,4,2012-4
BRISBANE-TOWNSVILLE,79867,2012,4,2012-4
BROOME-PERTH,27087,2012,4,2012-4
CAIRNS-MELBOURNE,44999,2012,4,2012-4
CAIRNS-SYDNEY,77506,2012,4,2012-4
CAIRNS-TOWNSVILLE,14293,2012,4,2012-4
CANBERRA-MELBOURNE,83159,2012,4,2012-4
CANBERRA-SYDNEY,81802,2012,4,2012-4
COFFS HARBOUR-SYDNEY,26861,2012,4,2012-4
DARWIN-MELBOURNE,22924,2012,4,2012-4
DARWIN-PERTH,13427,2012,4,2012-4
DARWIN-SYDNEY,0,2012,4,2012-4
DEVONPORT-MELBOURNE,0,2012,4,2012-4
DUBBO-SYDNEY,13638,2012,4,2012-4
GERALDTON-PERTH,11286,2012,4,2012-4
GOLD COAST-SYDNEY,194283,2012,4,2012-4
HAMILTON ISLAND-SYDNEY,17098,2012,4,2012-4
HERVEY BAY-SYDNEY,0,2012,4,2012-4
HOBART-MELBOURNE,99182,2012,4,2012-4
HOBART-SYDNEY,37908,2012,4,2012-4
KALGOORLIE-PERTH,18040,2012,4,2012-4
KARRATHA-PERTH,59938,2012,4,2012-4
LAUNCESTON-MELBOURNE,70512,2012,4,2012-4
LAUNCESTON-SYDNEY,16956,2012,4,2012-4
MELBOURNE-BURNIE,0,2012,4,2012-4
MELBOURNE-GOLD COAST,143312,2012,4,2012-4
MELBOURNE-MILDURA,16865,2012,4,2012-4
MELBOURNE-NEWCASTLE,33837,2012,4,2012-4
MELBOURNE-PERTH,170743,2012,4,2012-4
MELBOURNE-SYDNEY,646052,2012,4,2012-4
NEWCASTLE-GOLD COAST,0,2012,4,2012-4
PERTH-NEWMAN,26328,2012,4,2012-4
PERTH-PORT HEDLAND,39829,2012,4,2012-4
PERTH-SYDNEY,151328,2012,4,2012-4
PORT MACQUARIE-SYDNEY,16311,2012,4,2012-4
SUNSHINE COAST-MELBOURNE,26156,2012,4,2012-4
SUNSHINE COAST-SYDNEY,39404,2012,4,2012-4
SYDNEY-TOWNSVILLE,16897,2012,4,2012-4
SYDNEY-WAGGA WAGGA,14537,2012,4,2012-4
ADELAIDE-ALICE SPRINGS,0,2012,5,2012-5
ADELAIDE-BRISBANE,57818,2012,5,2012-5
ADELAIDE-CANBERRA,14710,2012,5,2012-5
ADELAIDE-GOLD COAST,14194,2012,5,2012-5
ADELAIDE-MELBOURNE,174404,2012,5,2012-5
ADELAIDE-PERTH,50432,2012,5,2012-5
ADELAIDE-PORT LINCOLN,15421,2012,5,2012-5
ADELAIDE-SYDNEY,141441,2012,5,2012-5
ALBURY-SYDNEY,20345,2012,5,2012-5
ALICE SPRINGS-MELBOURNE,0,2012,5,2012-5
ALICE SPRINGS-SYDNEY,0,2012,5,2012-5
AYERS ROCK-SYDNEY,11120,2012,5,2012-5
BALLINA-SYDNEY,19754,2012,5,2012-5
BRISBANE-CAIRNS,93504,2012,5,2012-5
BRISBANE-CANBERRA,49022,2012,5,2012-5
BRISBANE-DARWIN,32809,2012,5,2012-5
BRISBANE-EMERALD,23946,2012,5,2012-5
BRISBANE-GLADSTONE,33397,2012,5,2012-5
BRISBANE-HAMILTON ISLAND,10224,2012,5,2012-5
BRISBANE-HOBART,0,2012,5,2012-5
BRISBANE-MACKAY,83595,2012,5,2012-5
BRISBANE-MELBOURNE,252292,2012,5,2012-5
BRISBANE-NEWCASTLE,49203,2012,5,2012-5
BRISBANE-PERTH,73015,2012,5,2012-5
BRISBANE-PROSERPINE,17812,2012,5,2012-5
BRISBANE-ROCKHAMPTON,57601,2012,5,2012-5
BRISBANE-SYDNEY,348948,2012,5,2012-5
BRISBANE-TOWNSVILLE,85469,2012,5,2012-5
BROOME-PERTH,30315,2012,5,2012-5
CAIRNS-MELBOURNE,42707,2012,5,2012-5
CAIRNS-SYDNEY,66174,2012,5,2012-5
CAIRNS-TOWNSVILLE,15733,2012,5,2012-5
CANBERRA-MELBOURNE,89436,2012,5,2012-5
CANBERRA-SYDNEY,98478,2012,5,2012-5
COFFS HARBOUR-SYDNEY,25263,2012,5,2012-5
DARWIN-MELBOURNE,22450,2012,5,2012-5
DARWIN-PERTH,13983,2012,5,2012-5
DARWIN-SYDNEY,29938,2012,5,2012-5
DEVONPORT-MELBOURNE,0,2012,5,2012-5
DUBBO-SYDNEY,15730,2012,5,2012-5
GERALDTON-PERTH,13338,2012,5,2012-5
GOLD COAST-SYDNEY,169496,2012,5,2012-5
HAMILTON ISLAND-SYDNEY,14115,2012,5,2012-5
HERVEY BAY-SYDNEY,0,2012,5,2012-5
HOBART-MELBOURNE,91502,2012,5,2012-5
HOBART-SYDNEY,33401,2012,5,2012-5
KALGOORLIE-PERTH,20890,2012,5,2012-5
KARRATHA-PERTH,66658,2012,5,2012-5
LAUNCESTON-MELBOURNE,65366,2012,5,2012-5
LAUNCESTON-SYDNEY,14615,2012,5,2012-5
MELBOURNE-BURNIE,0,2012,5,2012-5
MELBOURNE-GOLD COAST,122990,2012,5,2012-5
MELBOURNE-MILDURA,17663,2012,5,2012-5
MELBOURNE-NEWCASTLE,34956,2012,5,2012-5
MELBOURNE-PERTH,162945,2012,5,2012-5
MELBOURNE-SYDNEY,650671,2012,5,2012-5
NEWCASTLE-GOLD COAST,0,2012,5,2012-5
PERTH-NEWMAN,32408,2012,5,2012-5
PERTH-PORT HEDLAND,45927,2012,5,2012-5
PERTH-SYDNEY,144619,2012,5,2012-5
PORT MACQUARIE-SYDNEY,17515,2012,5,2012-5
SUNSHINE COAST-MELBOURNE,22390,2012,5,2012-5
SUNSHINE COAST-SYDNEY,34995,2012,5,2012-5
SYDNEY-TOWNSVILLE,15733,2012,5,2012-5
SYDNEY-WAGGA WAGGA,15909,2012,5,2012-5
ADELAIDE-ALICE SPRINGS,0,2012,6,2012-6
ADELAIDE-BRISBANE,54463,2012,6,2012-6
ADELAIDE-CANBERRA,13539,2012,6,2012-6
ADELAIDE-GOLD COAST,13398,2012,6,2012-6
ADELAIDE-MELBOURNE,164629,2012,6,2012-6
ADELAIDE-PERTH,46730,2012,6,2012-6
ADELAIDE-PORT LINCOLN,14866,2012,6,2012-6
ADELAIDE-SYDNEY,130120,2012,6,2012-6
ALBURY-SYDNEY,20698,2012,6,2012-6
ALICE SPRINGS-MELBOURNE,0,2012,6,2012-6
ALICE SPRINGS-SYDNEY,0,2012,6,2012-6
AYERS ROCK-SYDNEY,11683,2012,6,2012-6
BALLINA-SYDNEY,18147,2012,6,2012-6
BRISBANE-CAIRNS,100058,2012,6,2012-6
BRISBANE-CANBERRA,49707,2012,6,2012-6
BRISBANE-DARWIN,34501,2012,6,2012-6
BRISBANE-EMERALD,23827,2012,6,2012-6
BRISBANE-GLADSTONE,33744,2012,6,2012-6
BRISBANE-HAMILTON ISLAND,11320,2012,6,2012-6
BRISBANE-HOBART,0,2012,6,2012-6
BRISBANE-MACKAY,83687,2012,6,2012-6
BRISBANE-MELBOURNE,245784,2012,6,2012-6
BRISBANE-NEWCASTLE,46981,2012,6,2012-6
BRISBANE-PERTH,70579,2012,6,2012-6
BRISBANE-PROSERPINE,18169,2012,6,2012-6
BRISBANE-ROCKHAMPTON,54322,2012,6,2012-6
BRISBANE-SYDNEY,340677,2012,6,2012-6
BRISBANE-TOWNSVILLE,86400,2012,6,2012-6
BROOME-PERTH,32548,2012,6,2012-6
CAIRNS-MELBOURNE,50706,2012,6,2012-6
CAIRNS-SYDNEY,77088,2012,6,2012-6
CAIRNS-TOWNSVILLE,15602,2012,6,2012-6
CANBERRA-MELBOURNE,80721,2012,6,2012-6
CANBERRA-SYDNEY,91764,2012,6,2012-6
COFFS HARBOUR-SYDNEY,23765,2012,6,2012-6
DARWIN-MELBOURNE,25209,2012,6,2012-6
DARWIN-PERTH,15014,2012,6,2012-6
DARWIN-SYDNEY,37219,2012,6,2012-6
DEVONPORT-MELBOURNE,0,2012,6,2012-6
DUBBO-SYDNEY,15300,2012,6,2012-6
GERALDTON-PERTH,11711,2012,6,2012-6
GOLD COAST-SYDNEY,168493,2012,6,2012-6
HAMILTON ISLAND-SYDNEY,13440,2012,6,2012-6
HERVEY BAY-SYDNEY,0,2012,6,2012-6
HOBART-MELBOURNE,88596,2012,6,2012-6
HOBART-SYDNEY,31323,2012,6,2012-6
KALGOORLIE-PERTH,19144,2012,6,2012-6
KARRATHA-PERTH,62654,2012,6,2012-6
LAUNCESTON-MELBOURNE,61918,2012,6,2012-6
LAUNCESTON-SYDNEY,15131,2012,6,2012-6
MELBOURNE-BURNIE,0,2012,6,2012-6
MELBOURNE-GOLD COAST,129599,2012,6,2012-6
MELBOURNE-MILDURA,16052,2012,6,2012-6
MELBOURNE-NEWCASTLE,31041,2012,6,2012-6
MELBOURNE-PERTH,167476,2012,6,2012-6
MELBOURNE-SYDNEY,616276,2012,6,2012-6
NEWCASTLE-GOLD COAST,0,2012,6,2012-6
PERTH-NEWMAN,30407,2012,6,2012-6
PERTH-PORT HEDLAND,41868,2012,6,2012-6
PERTH-SYDNEY,137397,2012,6,2012-6
PORT MACQUARIE-SYDNEY,15667,2012,6,2012-6
SUNSHINE COAST-MELBOURNE,22261,2012,6,2012-6
SUNSHINE COAST-SYDNEY,33819,2012,6,2012-6
SYDNEY-TOWNSVILLE,16716,2012,6,2012-6
SYDNEY-WAGGA WAGGA,15135,2012,6,2012-6
ADELAIDE-ALICE SPRINGS,0,2012,7,2012-7
ADELAIDE-BRISBANE,63257,2012,7,2012-7
ADELAIDE-CANBERRA,13702,2012,7,2012-7
ADELAIDE-GOLD COAST,15054,2012,7,2012-7
ADELAIDE-MELBOURNE,177596,2012,7,2012-7
ADELAIDE-PERTH,53059,2012,7,2012-7
ADELAIDE-PORT LINCOLN,15689,2012,7,2012-7
ADELAIDE-SYDNEY,147454,2012,7,2012-7
ALBURY-SYDNEY,21976,2012,7,2012-7
ALICE SPRINGS-MELBOURNE,0,2012,7,2012-7
ALICE SPRINGS-SYDNEY,0,2012,7,2012-7
AYERS ROCK-SYDNEY,14195,2012,7,2012-7
BALLINA-SYDNEY,23894,2012,7,2012-7
BRISBANE-CAIRNS,113642,2012,7,2012-7
BRISBANE-CANBERRA,53662,2012,7,2012-7
BRISBANE-DARWIN,36667,2012,7,2012-7
BRISBANE-EMERALD,26880,2012,7,2012-7
BRISBANE-GLADSTONE,35834,2012,7,2012-7
BRISBANE-HAMILTON ISLAND,12203,2012,7,2012-7
BRISBANE-HOBART,0,2012,7,2012-7
BRISBANE-MACKAY,85246,2012,7,2012-7
BRISBANE-MELBOURNE,279197,2012,7,2012-7
BRISBANE-NEWCASTLE,51166,2012,7,2012-7
BRISBANE-PERTH,79915,2012,7,2012-7
BRISBANE-PROSERPINE,21361,2012,7,2012-7
BRISBANE-ROCKHAMPTON,57403,2012,7,2012-7
BRISBANE-SYDNEY,377567,2012,7,2012-7
BRISBANE-TOWNSVILLE,92825,2012,7,2012-7
BROOME-PERTH,35824,2012,7,2012-7
CAIRNS-MELBOURNE,63522,2012,7,2012-7
CAIRNS-SYDNEY,97139,2012,7,2012-7
CAIRNS-TOWNSVILLE,15982,2012,7,2012-7
CANBERRA-MELBOURNE,80732,2012,7,2012-7
CANBERRA-SYDNEY,90652,2012,7,2012-7
COFFS HARBOUR-SYDNEY,26756,2012,7,2012-7
DARWIN-MELBOURNE,31309,2012,7,2012-7
DARWIN-PERTH,16667,2012,7,2012-7
DARWIN-SYDNEY,44614,2012,7,2012-7
DEVONPORT-MELBOURNE,0,2012,7,2012-7
DUBBO-SYDNEY,14084,2012,7,2012-7
GERALDTON-PERTH,11776,2012,7,2012-7
GOLD COAST-SYDNEY,201318,2012,7,2012-7
HAMILTON ISLAND-SYDNEY,16261,2012,7,2012-7
HERVEY BAY-SYDNEY,0,2012,7,2012-7
HOBART-MELBOURNE,92944,2012,7,2012-7
HOBART-SYDNEY,32582,2012,7,2012-7
KALGOORLIE-PERTH,21416,2012,7,2012-7
KARRATHA-PERTH,67234,2012,7,2012-7
LAUNCESTON-MELBOURNE,60305,2012,7,2012-7
LAUNCESTON-SYDNEY,14429,2012,7,2012-7
MELBOURNE-BURNIE,0,2012,7,2012-7
MELBOURNE-GOLD COAST,158061,2012,7,2012-7
MELBOURNE-MILDURA,17598,2012,7,2012-7
MELBOURNE-NEWCASTLE,34342,2012,7,2012-7
MELBOURNE-PERTH,190629,2012,7,2012-7
MELBOURNE-SYDNEY,690121,2012,7,2012-7
NEWCASTLE-GOLD COAST,0,2012,7,2012-7
PERTH-NEWMAN,34150,2012,7,2012-7
PERTH-PORT HEDLAND,45748,2012,7,2012-7
PERTH-SYDNEY,155018,2012,7,2012-7
PORT MACQUARIE-SYDNEY,15815,2012,7,2012-7
SUNSHINE COAST-MELBOURNE,28334,2012,7,2012-7
SUNSHINE COAST-SYDNEY,39274,2012,7,2012-7
SYDNEY-TOWNSVILLE,17064,2012,7,2012-7
SYDNEY-WAGGA WAGGA,15397,2012,7,2012-7
ADELAIDE-ALICE SPRINGS,0,2012,8,2012-8
ADELAIDE-BRISBANE,62679,2012,8,2012-8
ADELAIDE-CANBERRA,13346,2012,8,2012-8
ADELAIDE-GOLD COAST,13911,2012,8,2012-8
ADELAIDE-MELBOURNE,170094,2012,8,2012-8
ADELAIDE-PERTH,49842,2012,8,2012-8
ADELAIDE-PORT LINCOLN,16187,2012,8,2012-8
ADELAIDE-SYDNEY,141791,2012,8,2012-8
ALBURY-SYDNEY,23100,2012,8,2012-8
ALICE SPRINGS-MELBOURNE,0,2012,8,2012-8
ALICE SPRINGS-SYDNEY,0,2012,8,2012-8
AYERS ROCK-SYDNEY,14035,2012,8,2012-8
BALLINA-SYDNEY,21694,2012,8,2012-8
BRISBANE-CAIRNS,109383,2012,8,2012-8
BRISBANE-CANBERRA,52522,2012,8,2012-8
BRISBANE-DARWIN,33914,2012,8,2012-8
BRISBANE-EMERALD,26253,2012,8,2012-8
BRISBANE-GLADSTONE,37436,2012,8,2012-8
BRISBANE-HAMILTON ISLAND,11994,2012,8,2012-8
BRISBANE-HOBART,0,2012,8,2012-8
BRISBANE-MACKAY,82744,2012,8,2012-8
BRISBANE-MELBOURNE,272175,2012,8,2012-8
BRISBANE-MOUNT ISA,0,2012,8,2012-8
BRISBANE-NEWCASTLE,49066,2012,8,2012-8
BRISBANE-PERTH,76747,2012,8,2012-8
BRISBANE-PROSERPINE,20487,2012,8,2012-8
BRISBANE-ROCKHAMPTON,55592,2012,8,2012-8
BRISBANE-SYDNEY,377380,2012,8,2012-8
BRISBANE-TOWNSVILLE,87317,2012,8,2012-8
BROOME-PERTH,34225,2012,8,2012-8
CAIRNS-MELBOURNE,57672,2012,8,2012-8
CAIRNS-SYDNEY,85559,2012,8,2012-8
CAIRNS-TOWNSVILLE,15266,2012,8,2012-8
CANBERRA-MELBOURNE,83239,2012,8,2012-8
CANBERRA-SYDNEY,96217,2012,8,2012-8
COFFS HARBOUR-SYDNEY,26420,2012,8,2012-8
DARWIN-MELBOURNE,27430,2012,8,2012-8
DARWIN-PERTH,15474,2012,8,2012-8
DARWIN-SYDNEY,38002,2012,8,2012-8
DEVONPORT-MELBOURNE,0,2012,8,2012-8
DUBBO-SYDNEY,15232,2012,8,2012-8
GERALDTON-PERTH,12909,2012,8,2012-8
GOLD COAST-SYDNEY,194828,2012,8,2012-8
HAMILTON ISLAND-SYDNEY,16051,2012,8,2012-8
HERVEY BAY-SYDNEY,0,2012,8,2012-8
HOBART-MELBOURNE,92452,2012,8,2012-8
HOBART-SYDNEY,32926,2012,8,2012-8
KALGOORLIE-PERTH,24702,2012,8,2012-8
KARRATHA-PERTH,67651,2012,8,2012-8
LAUNCESTON-MELBOURNE,66070,2012,8,2012-8
LAUNCESTON-SYDNEY,14129,2012,8,2012-8
MELBOURNE-BURNIE,0,2012,8,2012-8
MELBOURNE-GOLD COAST,146897,2012,8,2012-8
MELBOURNE-MILDURA,17878,2012,8,2012-8
MELBOURNE-NEWCASTLE,33508,2012,8,2012-8
MELBOURNE-PERTH,177653,2012,8,2012-8
MELBOURNE-SYDNEY,704853,2012,8,2012-8
NEWCASTLE-GOLD COAST,0,2012,8,2012-8
PERTH-NEWMAN,36941,2012,8,2012-8
PERTH-PORT HEDLAND,47343,2012,8,2012-8
PERTH-SYDNEY,146091,2012,8,2012-8
PORT MACQUARIE-SYDNEY,15909,2012,8,2012-8
SUNSHINE COAST-MELBOURNE,23693,2012,8,2012-8
SUNSHINE COAST-SYDNEY,35665,2012,8,2012-8
SYDNEY-TOWNSVILLE,15794,2012,8,2012-8
SYDNEY-WAGGA WAGGA,16307,2012,8,2012-8
ADELAIDE-ALICE SPRINGS,0,2012,9,2012-9
ADELAIDE-BRISBANE,65183,2012,9,2012-9
ADELAIDE-CANBERRA,14291,2012,9,2012-9
ADELAIDE-GOLD COAST,16093,2012,9,2012-9
ADELAIDE-MELBOURNE,169225,2012,9,2012-9
ADELAIDE-PERTH,54649,2012,9,2012-9
ADELAIDE-PORT LINCOLN,16326,2012,9,2012-9
ADELAIDE-SYDNEY,148393,2012,9,2012-9
ALBURY-SYDNEY,22222,2012,9,2012-9
ALICE SPRINGS-MELBOURNE,0,2012,9,2012-9
ALICE SPRINGS-SYDNEY,0,2012,9,2012-9
AYERS ROCK-SYDNEY,13473,2012,9,2012-9
BALLINA-SYDNEY,23963,2012,9,2012-9
BRISBANE-CAIRNS,99336,2012,9,2012-9
BRISBANE-CANBERRA,51705,2012,9,2012-9
BRISBANE-DARWIN,32029,2012,9,2012-9
BRISBANE-EMERALD,24568,2012,9,2012-9
BRISBANE-GLADSTONE,36787,2012,9,2012-9
BRISBANE-HAMILTON ISLAND,14545,2012,9,2012-9
BRISBANE-HOBART,0,2012,9,2012-9
BRISBANE-MACKAY,82745,2012,9,2012-9
BRISBANE-MELBOURNE,272299,2012,9,2012-9
BRISBANE-MOUNT ISA,14500,2012,9,2012-9
BRISBANE-NEWCASTLE,49322,2012,9,2012-9
BRISBANE-PERTH,79348,2012,9,2012-9
BRISBANE-PROSERPINE,20713,2012,9,2012-9
BRISBANE-ROCKHAMPTON,54329,2012,9,2012-9
BRISBANE-SYDNEY,384972,2012,9,2012-9
BRISBANE-TOWNSVILLE,83893,2012,9,2012-9
BROOME-PERTH,30643,2012,9,2012-9
CAIRNS-MELBOURNE,60960,2012,9,2012-9
CAIRNS-SYDNEY,82326,2012,9,2012-9
CAIRNS-TOWNSVILLE,14772,2012,9,2012-9
CANBERRA-MELBOURNE,81184,2012,9,2012-9
CANBERRA-SYDNEY,91990,2012,9,2012-9
COFFS HARBOUR-SYDNEY,27794,2012,9,2012-9
DARWIN-MELBOURNE,24945,2012,9,2012-9
DARWIN-PERTH,14261,2012,9,2012-9
DARWIN-SYDNEY,32076,2012,9,2012-9
DEVONPORT-MELBOURNE,0,2012,9,2012-9
DUBBO-SYDNEY,14925,2012,9,2012-9
GERALDTON-PERTH,11901,2012,9,2012-9
GOLD COAST-SYDNEY,221887,2012,9,2012-9
HAMILTON ISLAND-SYDNEY,19154,2012,9,2012-9
HERVEY BAY-SYDNEY,0,2012,9,2012-9
HOBART-MELBOURNE,99460,2012,9,2012-9
HOBART-SYDNEY,39202,2012,9,2012-9
KALGOORLIE-PERTH,22041,2012,9,2012-9
KARRATHA-PERTH,63533,2012,9,2012-9
LAUNCESTON-MELBOURNE,70934,2012,9,2012-9
LAUNCESTON-SYDNEY,16008,2012,9,2012-9
MELBOURNE-BURNIE,0,2012,9,2012-9
MELBOURNE-GOLD COAST,164441,2012,9,2012-9
MELBOURNE-MILDURA,17273,2012,9,2012-9
MELBOURNE-NEWCASTLE,35564,2012,9,2012-9
MELBOURNE-PERTH,180662,2012,9,2012-9
MELBOURNE-SYDNEY,683316,2012,9,2012-9
NEWCASTLE-GOLD COAST,0,2012,9,2012-9
PERTH-NEWMAN,34347,2012,9,2012-9
PERTH-PORT HEDLAND,41869,2012,9,2012-9
PERTH-SYDNEY,150250,2012,9,2012-9
PORT MACQUARIE-SYDNEY,16991,2012,9,2012-9
SUNSHINE COAST-MELBOURNE,32038,2012,9,2012-9
SUNSHINE COAST-SYDNEY,40968,2012,9,2012-9
SYDNEY-TOWNSVILLE,16789,2012,9,2012-9
SYDNEY-WAGGA WAGGA,15973,2012,9,2012-9
ADELAIDE-ALICE SPRINGS,0,2012,10,2012-10
ADELAIDE-BRISBANE,68760,2012,10,2012-10
ADELAIDE-CANBERRA,15302,2012,10,2012-10
ADELAIDE-GOLD COAST,16193,2012,10,2012-10
ADELAIDE-MELBOURNE,177835,2012,10,2012-10
ADELAIDE-PERTH,57219,2012,10,2012-10
ADELAIDE-PORT LINCOLN,17323,2012,10,2012-10
ADELAIDE-SYDNEY,155028,2012,10,2012-10
ALBURY-SYDNEY,21750,2012,10,2012-10
ALICE SPRINGS-MELBOURNE,0,2012,10,2012-10
ALICE SPRINGS-SYDNEY,0,2012,10,2012-10
AYERS ROCK-SYDNEY,14715,2012,10,2012-10
BALLINA-SYDNEY,26199,2012,10,2012-10
BRISBANE-CAIRNS,108595,2012,10,2012-10
BRISBANE-CANBERRA,52075,2012,10,2012-10
BRISBANE-DARWIN,30318,2012,10,2012-10
BRISBANE-EMERALD,26436,2012,10,2012-10
BRISBANE-GLADSTONE,40210,2012,10,2012-10
BRISBANE-HAMILTON ISLAND,15405,2012,10,2012-10
BRISBANE-HOBART,0,2012,10,2012-10
BRISBANE-MACKAY,85221,2012,10,2012-10
BRISBANE-MELBOURNE,290587,2012,10,2012-10
BRISBANE-MOUNT ISA,15929,2012,10,2012-10
BRISBANE-NEWCASTLE,50699,2012,10,2012-10
BRISBANE-PERTH,92117,2012,10,2012-10
BRISBANE-PROSERPINE,22739,2012,10,2012-10
BRISBANE-ROCKHAMPTON,57040,2012,10,2012-10
BRISBANE-SYDNEY,399822,2012,10,2012-10
BRISBANE-TOWNSVILLE,88431,2012,10,2012-10
BROOME-PERTH,30514,2012,10,2012-10
CAIRNS-MELBOURNE,63367,2012,10,2012-10
CAIRNS-SYDNEY,88114,2012,10,2012-10
CAIRNS-TOWNSVILLE,15272,2012,10,2012-10
CANBERRA-MELBOURNE,88213,2012,10,2012-10
CANBERRA-SYDNEY,93358,2012,10,2012-10
COFFS HARBOUR-SYDNEY,28298,2012,10,2012-10
DARWIN-MELBOURNE,24123,2012,10,2012-10
DARWIN-PERTH,14018,2012,10,2012-10
DARWIN-SYDNEY,29564,2012,10,2012-10
DEVONPORT-MELBOURNE,0,2012,10,2012-10
DUBBO-SYDNEY,15719,2012,10,2012-10
GERALDTON-PERTH,12200,2012,10,2012-10
GOLD COAST-SYDNEY,230683,2012,10,2012-10
HAMILTON ISLAND-SYDNEY,20505,2012,10,2012-10
HERVEY BAY-SYDNEY,0,2012,10,2012-10
HOBART-MELBOURNE,105446,2012,10,2012-10
HOBART-SYDNEY,42257,2012,10,2012-10
KALGOORLIE-PERTH,22172,2012,10,2012-10
KARRATHA-PERTH,69713,2012,10,2012-10
LAUNCESTON-MELBOURNE,70837,2012,10,2012-10
LAUNCESTON-SYDNEY,17022,2012,10,2012-10
MELBOURNE-BURNIE,0,2012,10,2012-10
MELBOURNE-GOLD COAST,170853,2012,10,2012-10
MELBOURNE-MILDURA,17401,2012,10,2012-10
MELBOURNE-NEWCASTLE,38411,2012,10,2012-10
MELBOURNE-PERTH,198663,2012,10,2012-10
MELBOURNE-SYDNEY,715642,2012,10,2012-10
NEWCASTLE-GOLD COAST,0,2012,10,2012-10
PERTH-NEWMAN,39077,2012,10,2012-10
PERTH-PORT HEDLAND,45308,2012,10,2012-10
PERTH-SYDNEY,163817,2012,10,2012-10
PORT MACQUARIE-SYDNEY,17551,2012,10,2012-10
SUNSHINE COAST-MELBOURNE,30972,2012,10,2012-10
SUNSHINE COAST-SYDNEY,42193,2012,10,2012-10
SYDNEY-TOWNSVILLE,16244,2012,10,2012-10
SYDNEY-WAGGA WAGGA,16181,2012,10,2012-10
ADELAIDE-ALICE SPRINGS,0,2012,11,2012-11
ADELAIDE-BRISBANE,65115,2012,11,2012-11
ADELAIDE-CANBERRA,17144,2012,11,2012-11
ADELAIDE-GOLD COAST,15299,2012,11,2012-11
ADELAIDE-MELBOURNE,184433,2012,11,2012-11
ADELAIDE-PERTH,52102,2012,11,2012-11
ADELAIDE-PORT LINCOLN,17493,2012,11,2012-11
ADELAIDE-SYDNEY,158783,2012,11,2012-11
ALBURY-SYDNEY,21332,2012,11,2012-11
ALICE SPRINGS-MELBOURNE,0,2012,11,2012-11
ALICE SPRINGS-SYDNEY,0,2012,11,2012-11
AYERS ROCK-SYDNEY,13620,2012,11,2012-11
BALLINA-SYDNEY,23923,2012,11,2012-11
BRISBANE-CAIRNS,104497,2012,11,2012-11
BRISBANE-CANBERRA,48493,2012,11,2012-11
BRISBANE-DARWIN,27087,2012,11,2012-11
BRISBANE-EMERALD,25570,2012,11,2012-11
BRISBANE-GLADSTONE,39080,2012,11,2012-11
BRISBANE-HAMILTON ISLAND,14574,2012,11,2012-11
BRISBANE-HOBART,0,2012,11,2012-11
BRISBANE-MACKAY,77804,2012,11,2012-11
BRISBANE-MELBOURNE,283939,2012,11,2012-11
BRISBANE-MOUNT ISA,15337,2012,11,2012-11
BRISBANE-NEWCASTLE,50442,2012,11,2012-11
BRISBANE-PERTH,81841,2012,11,2012-11
BRISBANE-PROSERPINE,21591,2012,11,2012-11
BRISBANE-ROCKHAMPTON,53123,2012,11,2012-11
BRISBANE-SYDNEY,383703,2012,11,2012-11
BRISBANE-TOWNSVILLE,82322,2012,11,2012-11
BROOME-PERTH,24572,2012,11,2012-11
CAIRNS-MELBOURNE,52647,2012,11,2012-11
CAIRNS-SYDNEY,76065,2012,11,2012-11
CAIRNS-TOWNSVILLE,15780,2012,11,2012-11
CANBERRA-MELBOURNE,91175,2012,11,2012-11
CANBERRA-SYDNEY,96380,2012,11,2012-11
COFFS HARBOUR-SYDNEY,28586,2012,11,2012-11
